/home/rohit21122012/dcase2016/local/lib/python2.7/site-packages/librosa/core/audio.py:33: UserWarning: Could not import scikits.samplerate. Falling back to scipy.signal
  warnings.warn('Could not import scikits.samplerate. '
/home/rohit21122012/dcase2016/local/lib/python2.7/site-packages/matplotlib/font_manager.py:273: UserWarning: Matplotlib is building the font cache using fc-list. This may take a moment.
  warnings.warn('Matplotlib is building the font cache using fc-list. This may take a moment.')
[01:20:12] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1722 extra nodes, 0 pruned nodes, max_depth=25
[02:54:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2864 extra nodes, 0 pruned nodes, max_depth=45
[02:55:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4318 extra nodes, 0 pruned nodes, max_depth=36
[02:55:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4030 extra nodes, 0 pruned nodes, max_depth=50
[02:56:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3156 extra nodes, 0 pruned nodes, max_depth=36
[02:57:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4040 extra nodes, 0 pruned nodes, max_depth=38
[02:57:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1788 extra nodes, 0 pruned nodes, max_depth=24
[02:57:56] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2096 extra nodes, 0 pruned nodes, max_depth=50
[02:58:22] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1906 extra nodes, 0 pruned nodes, max_depth=28
[02:59:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4534 extra nodes, 0 pruned nodes, max_depth=30
[02:59:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2150 extra nodes, 0 pruned nodes, max_depth=27
[03:00:03] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2818 extra nodes, 0 pruned nodes, max_depth=38
[03:00:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4400 extra nodes, 0 pruned nodes, max_depth=36
[03:01:25] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4068 extra nodes, 0 pruned nodes, max_depth=50
[03:02:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3102 extra nodes, 0 pruned nodes, max_depth=34
[03:02:37] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3956 extra nodes, 0 pruned nodes, max_depth=44
[03:02:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1742 extra nodes, 0 pruned nodes, max_depth=28
[03:03:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2032 extra nodes, 0 pruned nodes, max_depth=44
[03:03:50] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1800 extra nodes, 0 pruned nodes, max_depth=23
[03:04:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4508 extra nodes, 0 pruned nodes, max_depth=33
[03:05:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2022 extra nodes, 0 pruned nodes, max_depth=30
[03:05:37] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2908 extra nodes, 0 pruned nodes, max_depth=36
[03:06:19] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4344 extra nodes, 0 pruned nodes, max_depth=35
[03:07:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3920 extra nodes, 0 pruned nodes, max_depth=50
[03:07:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2974 extra nodes, 0 pruned nodes, max_depth=37
[03:08:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3710 extra nodes, 0 pruned nodes, max_depth=43
[03:08:35] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1686 extra nodes, 0 pruned nodes, max_depth=26
[03:09:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1998 extra nodes, 0 pruned nodes, max_depth=46
[03:09:27] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1746 extra nodes, 0 pruned nodes, max_depth=21
[03:10:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4462 extra nodes, 0 pruned nodes, max_depth=37
[03:10:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1976 extra nodes, 0 pruned nodes, max_depth=30
[03:11:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2818 extra nodes, 0 pruned nodes, max_depth=40
[03:11:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4330 extra nodes, 0 pruned nodes, max_depth=38
[03:12:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3808 extra nodes, 0 pruned nodes, max_depth=40
[03:13:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2978 extra nodes, 0 pruned nodes, max_depth=30
[03:13:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3746 extra nodes, 0 pruned nodes, max_depth=42
[03:14:08] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1524 extra nodes, 0 pruned nodes, max_depth=20
[03:14:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1844 extra nodes, 0 pruned nodes, max_depth=50
[03:14:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1736 extra nodes, 0 pruned nodes, max_depth=22
[03:15:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4034 extra nodes, 0 pruned nodes, max_depth=33
[03:15:57] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1910 extra nodes, 0 pruned nodes, max_depth=26
[03:16:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2622 extra nodes, 0 pruned nodes, max_depth=36
[03:17:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4152 extra nodes, 0 pruned nodes, max_depth=33
[03:17:58] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3674 extra nodes, 0 pruned nodes, max_depth=50
[03:18:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2772 extra nodes, 0 pruned nodes, max_depth=33
[03:19:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3492 extra nodes, 0 pruned nodes, max_depth=44
[03:19:22] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1552 extra nodes, 0 pruned nodes, max_depth=18
[03:19:49] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1794 extra nodes, 0 pruned nodes, max_depth=50
[03:20:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1622 extra nodes, 0 pruned nodes, max_depth=24
[03:20:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3882 extra nodes, 0 pruned nodes, max_depth=36
[03:21:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1810 extra nodes, 0 pruned nodes, max_depth=30
[03:21:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2606 extra nodes, 0 pruned nodes, max_depth=39
[03:22:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3818 extra nodes, 0 pruned nodes, max_depth=32
[03:22:56] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3424 extra nodes, 0 pruned nodes, max_depth=35
[03:23:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2742 extra nodes, 0 pruned nodes, max_depth=31
[03:24:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3186 extra nodes, 0 pruned nodes, max_depth=40
[03:24:16] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1422 extra nodes, 0 pruned nodes, max_depth=19
[03:24:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1678 extra nodes, 0 pruned nodes, max_depth=50
[03:25:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1588 extra nodes, 0 pruned nodes, max_depth=21
[03:25:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3638 extra nodes, 0 pruned nodes, max_depth=33
[03:26:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1722 extra nodes, 0 pruned nodes, max_depth=26
[03:26:40] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2444 extra nodes, 0 pruned nodes, max_depth=50
[03:27:16] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3590 extra nodes, 0 pruned nodes, max_depth=33
[03:27:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3308 extra nodes, 0 pruned nodes, max_depth=50
[03:28:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2500 extra nodes, 0 pruned nodes, max_depth=29
[03:28:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2992 extra nodes, 0 pruned nodes, max_depth=37
[03:29:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1362 extra nodes, 0 pruned nodes, max_depth=22
[03:29:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1440 extra nodes, 0 pruned nodes, max_depth=37
[03:29:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1434 extra nodes, 0 pruned nodes, max_depth=20
[03:30:30] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3420 extra nodes, 0 pruned nodes, max_depth=30
[03:30:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1586 extra nodes, 0 pruned nodes, max_depth=23
[03:31:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2214 extra nodes, 0 pruned nodes, max_depth=37
[03:32:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3300 extra nodes, 0 pruned nodes, max_depth=31
[03:32:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3020 extra nodes, 0 pruned nodes, max_depth=39
[03:33:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2408 extra nodes, 0 pruned nodes, max_depth=27
[03:33:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2850 extra nodes, 0 pruned nodes, max_depth=35
[03:33:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1176 extra nodes, 0 pruned nodes, max_depth=18
[03:34:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1336 extra nodes, 0 pruned nodes, max_depth=31
[03:34:27] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1304 extra nodes, 0 pruned nodes, max_depth=20
[03:35:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3208 extra nodes, 0 pruned nodes, max_depth=30
[03:35:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1542 extra nodes, 0 pruned nodes, max_depth=28
[03:35:50] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2032 extra nodes, 0 pruned nodes, max_depth=47
[03:36:20] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2978 extra nodes, 0 pruned nodes, max_depth=28
[03:36:57] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2760 extra nodes, 0 pruned nodes, max_depth=50
[03:37:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2244 extra nodes, 0 pruned nodes, max_depth=24
[03:37:49] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2518 extra nodes, 0 pruned nodes, max_depth=31
[03:38:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1034 extra nodes, 0 pruned nodes, max_depth=20
[03:38:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1238 extra nodes, 0 pruned nodes, max_depth=31
[03:38:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1224 extra nodes, 0 pruned nodes, max_depth=22
[03:39:12] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2754 extra nodes, 0 pruned nodes, max_depth=30
[03:39:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1388 extra nodes, 0 pruned nodes, max_depth=20
[03:39:58] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1880 extra nodes, 0 pruned nodes, max_depth=36
[03:40:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2796 extra nodes, 0 pruned nodes, max_depth=26
[03:40:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2632 extra nodes, 0 pruned nodes, max_depth=35
[03:41:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2016 extra nodes, 0 pruned nodes, max_depth=26
[03:41:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2368 extra nodes, 0 pruned nodes, max_depth=33
[03:42:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 940 extra nodes, 0 pruned nodes, max_depth=18
[03:42:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1176 extra nodes, 0 pruned nodes, max_depth=35
[03:42:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1094 extra nodes, 0 pruned nodes, max_depth=19
[03:43:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2632 extra nodes, 0 pruned nodes, max_depth=32
[03:43:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1300 extra nodes, 0 pruned nodes, max_depth=27
[03:43:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1714 extra nodes, 0 pruned nodes, max_depth=25
[03:44:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2634 extra nodes, 0 pruned nodes, max_depth=26
[03:44:45] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2464 extra nodes, 0 pruned nodes, max_depth=44
[03:45:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1856 extra nodes, 0 pruned nodes, max_depth=25
[03:45:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2148 extra nodes, 0 pruned nodes, max_depth=36
[03:45:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 922 extra nodes, 0 pruned nodes, max_depth=20
[03:45:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1082 extra nodes, 0 pruned nodes, max_depth=27
[03:46:13] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1022 extra nodes, 0 pruned nodes, max_depth=21
[03:46:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2402 extra nodes, 0 pruned nodes, max_depth=35
[03:46:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1196 extra nodes, 0 pruned nodes, max_depth=27
[03:47:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1670 extra nodes, 0 pruned nodes, max_depth=36
[03:47:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2258 extra nodes, 0 pruned nodes, max_depth=28
[03:48:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2166 extra nodes, 0 pruned nodes, max_depth=38
[03:48:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1644 extra nodes, 0 pruned nodes, max_depth=21
[03:49:09] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1952 extra nodes, 0 pruned nodes, max_depth=30
[03:49:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 824 extra nodes, 0 pruned nodes, max_depth=19
[03:49:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 946 extra nodes, 0 pruned nodes, max_depth=24
[03:49:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 962 extra nodes, 0 pruned nodes, max_depth=18
[03:50:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2280 extra nodes, 0 pruned nodes, max_depth=33
[03:50:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1096 extra nodes, 0 pruned nodes, max_depth=22
[03:51:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1488 extra nodes, 0 pruned nodes, max_depth=36
[03:51:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2152 extra nodes, 0 pruned nodes, max_depth=35
[03:52:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2046 extra nodes, 0 pruned nodes, max_depth=49
[03:52:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1548 extra nodes, 0 pruned nodes, max_depth=22
[03:52:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1758 extra nodes, 0 pruned nodes, max_depth=32
[03:53:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 782 extra nodes, 0 pruned nodes, max_depth=19
[03:53:16] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 860 extra nodes, 0 pruned nodes, max_depth=28
[03:53:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 882 extra nodes, 0 pruned nodes, max_depth=18
[03:54:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2022 extra nodes, 0 pruned nodes, max_depth=31
[03:54:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 996 extra nodes, 0 pruned nodes, max_depth=21
[03:54:50] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1330 extra nodes, 0 pruned nodes, max_depth=30
[03:55:13] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1854 extra nodes, 0 pruned nodes, max_depth=23
[03:55:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1848 extra nodes, 0 pruned nodes, max_depth=37
[03:56:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1364 extra nodes, 0 pruned nodes, max_depth=26
[03:56:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1656 extra nodes, 0 pruned nodes, max_depth=28
[03:56:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 656 extra nodes, 0 pruned nodes, max_depth=17
[03:56:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 776 extra nodes, 0 pruned nodes, max_depth=25
[03:57:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 776 extra nodes, 0 pruned nodes, max_depth=19
[03:57:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1842 extra nodes, 0 pruned nodes, max_depth=36
[03:57:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 960 extra nodes, 0 pruned nodes, max_depth=26
[03:58:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1288 extra nodes, 0 pruned nodes, max_depth=35
[03:58:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1814 extra nodes, 0 pruned nodes, max_depth=26
[03:59:09] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1728 extra nodes, 0 pruned nodes, max_depth=37
[03:59:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1274 extra nodes, 0 pruned nodes, max_depth=24
[03:59:49] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1478 extra nodes, 0 pruned nodes, max_depth=28
[04:00:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 636 extra nodes, 0 pruned nodes, max_depth=20
[04:00:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 726 extra nodes, 0 pruned nodes, max_depth=22
[04:00:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 730 extra nodes, 0 pruned nodes, max_depth=18
[04:01:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1730 extra nodes, 0 pruned nodes, max_depth=33
[04:01:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 790 extra nodes, 0 pruned nodes, max_depth=22
[04:01:35] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1212 extra nodes, 0 pruned nodes, max_depth=33
[04:02:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1638 extra nodes, 0 pruned nodes, max_depth=31
[04:02:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1514 extra nodes, 0 pruned nodes, max_depth=36
[04:02:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1190 extra nodes, 0 pruned nodes, max_depth=24
[04:03:09] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1326 extra nodes, 0 pruned nodes, max_depth=26
[04:03:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 608 extra nodes, 0 pruned nodes, max_depth=17
[04:03:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 652 extra nodes, 0 pruned nodes, max_depth=23
[04:03:50] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 656 extra nodes, 0 pruned nodes, max_depth=17
[04:04:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1482 extra nodes, 0 pruned nodes, max_depth=27
[04:04:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 770 extra nodes, 0 pruned nodes, max_depth=24
[04:04:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1008 extra nodes, 0 pruned nodes, max_depth=23
[04:05:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1472 extra nodes, 0 pruned nodes, max_depth=23
[04:05:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1466 extra nodes, 0 pruned nodes, max_depth=36
[04:05:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 986 extra nodes, 0 pruned nodes, max_depth=23
[04:06:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1232 extra nodes, 0 pruned nodes, max_depth=28
[04:06:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 522 extra nodes, 0 pruned nodes, max_depth=16
[04:06:22] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 542 extra nodes, 0 pruned nodes, max_depth=23
[04:06:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 606 extra nodes, 0 pruned nodes, max_depth=20
[04:06:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1430 extra nodes, 0 pruned nodes, max_depth=28
[04:07:08] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 714 extra nodes, 0 pruned nodes, max_depth=22
[04:07:27] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 990 extra nodes, 0 pruned nodes, max_depth=28
[04:07:50] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1400 extra nodes, 0 pruned nodes, max_depth=27
[04:08:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1308 extra nodes, 0 pruned nodes, max_depth=27
[04:08:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 916 extra nodes, 0 pruned nodes, max_depth=26
[04:08:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1138 extra nodes, 0 pruned nodes, max_depth=34
[04:08:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 474 extra nodes, 0 pruned nodes, max_depth=17
[04:09:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 514 extra nodes, 0 pruned nodes, max_depth=26
[04:09:15] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 548 extra nodes, 0 pruned nodes, max_depth=17
[04:09:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1366 extra nodes, 0 pruned nodes, max_depth=27
[04:09:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 666 extra nodes, 0 pruned nodes, max_depth=24
[04:10:03] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 880 extra nodes, 0 pruned nodes, max_depth=25
[04:10:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1308 extra nodes, 0 pruned nodes, max_depth=24
[04:10:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1222 extra nodes, 0 pruned nodes, max_depth=40
[04:11:03] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 908 extra nodes, 0 pruned nodes, max_depth=23
[04:11:22] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1032 extra nodes, 0 pruned nodes, max_depth=32
[04:11:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1840 extra nodes, 0 pruned nodes, max_depth=28
[04:12:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2008 extra nodes, 0 pruned nodes, max_depth=34
[04:12:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1538 extra nodes, 0 pruned nodes, max_depth=35
[04:12:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3780 extra nodes, 0 pruned nodes, max_depth=33
[04:13:12] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1938 extra nodes, 0 pruned nodes, max_depth=24
[04:13:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2446 extra nodes, 0 pruned nodes, max_depth=29
[04:14:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4634 extra nodes, 0 pruned nodes, max_depth=42
[04:14:32] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3624 extra nodes, 0 pruned nodes, max_depth=29
[04:14:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3010 extra nodes, 0 pruned nodes, max_depth=36
[04:15:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3662 extra nodes, 0 pruned nodes, max_depth=25
[04:15:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1856 extra nodes, 0 pruned nodes, max_depth=28
[04:16:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2014 extra nodes, 0 pruned nodes, max_depth=41
[04:16:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1672 extra nodes, 0 pruned nodes, max_depth=30
[04:17:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4070 extra nodes, 0 pruned nodes, max_depth=34
[04:17:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2116 extra nodes, 0 pruned nodes, max_depth=28
[04:17:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2588 extra nodes, 0 pruned nodes, max_depth=37
[04:18:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 5064 extra nodes, 0 pruned nodes, max_depth=31
[04:18:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3884 extra nodes, 0 pruned nodes, max_depth=38
[04:19:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3184 extra nodes, 0 pruned nodes, max_depth=40
[04:19:59] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3862 extra nodes, 0 pruned nodes, max_depth=37
[04:20:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1936 extra nodes, 0 pruned nodes, max_depth=35
[04:20:44] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1920 extra nodes, 0 pruned nodes, max_depth=40
[04:21:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1678 extra nodes, 0 pruned nodes, max_depth=36
[04:21:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4228 extra nodes, 0 pruned nodes, max_depth=33
[04:22:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2150 extra nodes, 0 pruned nodes, max_depth=29
[04:22:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2608 extra nodes, 0 pruned nodes, max_depth=31
[04:23:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 5126 extra nodes, 0 pruned nodes, max_depth=33
[04:23:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3816 extra nodes, 0 pruned nodes, max_depth=36
[04:24:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3168 extra nodes, 0 pruned nodes, max_depth=38
[04:24:35] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3978 extra nodes, 0 pruned nodes, max_depth=40
[04:24:54] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1874 extra nodes, 0 pruned nodes, max_depth=24
[04:25:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1848 extra nodes, 0 pruned nodes, max_depth=45
[04:25:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1652 extra nodes, 0 pruned nodes, max_depth=23
